division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;nombre;Dir;;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Daltonia;latolimbata;;;Broth.;Daltonia latolimbata;Daltonia_latolimbata;;6;;0;Am 4.;Venezuela, Per£ y Bolivia;Bolivia,  Ecuador,  Comoros,  Kenia,  Per£,  Isla de la Reuni¢n,  Ruanda,  Tanzania,  Zaire;;;Ep°fito;Arbusto;;;;;;;;Epifito en arbusto de Chaetolepis.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Daltonia;longifolia;;;Taylor;Daltonia longifolia;Daltonia_longifolia;;6;;0;Am 2, Am 3, Am 4;;MÇxico, Colombia, Guatemala,  Nicaragua,  Indias Occidentales,  AmÇrica del Sur, Islas Gal†pagos;;;Ep°fito;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Daltonia;peruviana;;;Mitt.;Daltonia peruviana;Daltonia_peruviana;;6;;0;Am 4.;Venezuela, Ecuador, Per£;Costa Rica, Ecuador, Panam†, Per£, Venezuela;;;Ep°fito;Arbol;;;;;;;;Epifito sobre Polylepis sericea.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Daltonia;pulvinata;;;Mitt.;Daltonia pulvinata;Daltonia_pulvinata;;6;;0;;;Bolivia,  Colombia,  Costa Rica,  Honduras,  MÇxico, Colombia, Per£, Isla de la Reuni¢n;;;Ep°fito;Rama;;;;;;;;Epifito en ramas de Hedyosmun glabratum
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Daltonia;stenophylla;;;Mitt.;Daltonia stenophylla;Daltonia_stenophylla;;6;;0;;;Bolivia,  Brasil,  Caribe,  Colombia,  Costa Rica,  Ecuador,  Honduras,  Per£,  MÇxico;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Daltonia;tenuifolia;;;Mitt.;Daltonia tenuifolia;Daltonia_tenuifolia;;6;;0;Am 2, Am 4.;Venezuela, Colombia, Ecuador, Per£ y Bolivia.;Bolivia,  Ecuador,  MÇxico, Colombia, Per£;;;Lign°cola;Madera en descomposic¢n;;;;;;;;Epifita sobre Ürbol muerto.
Bryophyta;Bryopsida;Bryidae;Hookeriales;Daltoniaceae;1;Daltonia;trachyodonta;;;Mitt.;Daltonia trachyodonta;Daltonia_trachyodonta;;6;;0;Am 4, Am 6.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Bryidae;Hypnales;Cryphaeaceae;1;Dendropogonella;rufescens;;;(Schimp.) E. Britton;Dendropogonella rufescens;Dendropogonella_rufescens;;6;;0;Am 2, Am 4.;Venezuela.;Costa Rica,  Guatemala,  MÇxico;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;angustifolia;;;Mitt.;Dicranella angustifolia;Dicranella_angustifolia;;6;;0;Am 4.;Venezuela, Colombia, Ecuador y Bolivia;Trinidad y Tobago,  Colombia, Ecuador;;;;;Colombia;VU;D2;Linares & Uribe 2002;;;;En Selva
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;aulacocarpa;;;(Mont.) Mitt.;Dicranella aulacocarpa;Dicranella_aulacocarpa;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;barbensis;;;Renauld & Cardot;Dicranella barbensis;Dicranella_barbensis;;6;;0;;;Jamaica;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;bicolor;;;(MÅll. Hal.) Mitt.;Dicranella bicolor;Dicranella_bicolor;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;cardotii;;;(R. Br. bis) Dixon;Dicranella cardotii;Dicranella_cardotii;;6;;0;;Bolivia, Colombia y Venezuela;Argentina, Australia, Bolivia, Chile, Colombia, Isla de Pascua, Nueva Zelanda, Reuni¢n, Venezuela;;;;;;;;;;;;En Pursell 1973 como Cheilothela vaginata Robins. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;densa;;;(Hook.) Mitt.;Dicranella densa;Dicranella_densa;;6;;0;Am 4.;Venezuela, Colombia, Ecuador y Per£;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;ditissima;;;(Hampe) Mitt.;Dicranella ditissima;Dicranella_ditissima;;6;;0;;;;;;;;Colombia;VU;D2;Linares & Uribe 2002;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;globicarpa;;;(MÅll. Hal.) Broth.;Dicranella globicarpa;Dicranella_globicarpa;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;En Pittier 1936 como Microdus globicarpus (MÅll. Hal.) Paris 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;harrisii;;;(MÅll. Hal.) Broth.;Dicranella harrisii;Dicranella_harrisii;;6;;0;;;Cuba,  Jamaica,  Puerto Rico, Colombia,  Colombia,  Costa Rica,  Guatemala,  Honduras,  Nicaragua, Panam†;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;hilariana;;;(Mont.) Mitt.;Dicranella hilariana;Dicranella_hilariana;;6;;0;Am 1, Am 2, Am 3, Am 4, Am 5.;;;;;Terrestre;Suelo, Talud;;;;;;;;En Pittier 1936 como Dicranella herminieri Besch. 
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;lindigiana;;;(Hampe) Mitt.;Dicranella lindigiana;Dicranella_lindigiana;;6;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;perrottetii;;;(Mont.) Mitt.;Dicranella perrottetii;Dicranella_perrottetii;;6;;0;Am 2, Am 3, Am 4;;;;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;pomiformis;;;(Griff.) A. Jaeger;Dicranella pomiformis;Dicranella_pomiformis;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;0;Dicranella;subinclinata;;;Lorentz;Dicranella subinclinata;Dicranella_subinclinata;;6;;0;;Jamaica, Colombia, Costa Rica, Guatemala, Panam†, Per£ (Tropicos.org);Jamaica,  Colombia,  Costa Rica,  Guatemala,  Panam†,  Per£;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;tovariensis;;;(Mull) Mitt.;Dicranella tovariensis;Dicranella_tovariensis;;6;;0;Am 4.;Venezuela;Trinidad y Tobago;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranella;trumpffii;;;(Hampe) A. Jaeger;Dicranella trumpffii;Dicranella_trumpffii;;6;;1;Am 4.;Buscar;Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranodontium;denudatum;;;(Bridel) Britton;Dicranodontium denudatum;Dicranodontium_denudatum;;6;;0;Am 1, Am 2, Am 4, As , Eur.;;Alaska,  Estados Unidos, MÇxico, Colombia, Guatemala. Este de Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranodontium;pulchroalare;;;Broth.;Dicranodontium pulchroalare;Dicranodontium_pulchroalare;;6;;0;Am 2, Am 4.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranoloma;steyermarkii;;;E. B. Bartram;Dicranoloma steyermarkii;Dicranoloma_steyermarkii;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranum;frigidum;;;MÅll. Hal.;Dicranum frigidum;Dicranum_frigidum;;6;;0;Am 2, Am 4, Am 5.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranum;majus;;;Turner;Dicranum majus;Dicranum_majus;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Dicranaceae;1;Dicranum;scoparium;;;Hedw.;Dicranum scoparium;Dicranum_scoparium;;6;;0;;;Austria,  Bulgaria,  Canad†,  China,  Francia,  Rep£blica Checa,  Finlandia,  Alemania,  Hungr°a,  Irlanda,  Jap¢n,  Kazajist†n,  Pa°ses Bajos,  Noruega,  Polonia,  Portugal,  Rusia,  Georgia,  Espa§a,  Sri Lanka,  Suecia,  Suiza,  Taiw†n,  Reino Unido,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;australasiae;;;(Hook. & Grev.) R.H. Zander;Didymodon australasiae;Didymodon_australasiae;;6;;0;Am 1, Am 2, Am 3, Am 4, 6, Afr 1, Austr 1, Austr 2, Eur.;;Venezuela;;;;;;;;;;;;En Pittier 1936 como Didymodon diaphanobasis Cardot y como Barbula ecuadoriensis Broth. 
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;bartramii;;;R.H. Zander;Didymodon bartramii;Didymodon_bartramii;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;inundatus;;;(Mitt.) Broth.;Didymodon inundatus;Didymodon_inundatus;;6;;0;Am 4, Am 6.;;Venezuela,  Ecuador. At elevations from 1000-3570 m Venezuela: 1000 m,  Ecuador: 3570 m. Tr¢picoas A;;;;;;;;;;;;Status Unknown  en Tropicos.org (ANBRY)
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;laevigatus;;;(Mitt.) R. H. Zander;Didymodon laevigatus;Didymodon_laevigatus;;6;;0;Am 4, Am 6.;;Bolivia,  Rep£blica Dominicana,  Colombia,  Costa Rica,  Ecuador,  Guatemala,  Nueva Guinea,  Per£;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;moritzianus;;;(MÅll. Hal.) Broth.;Didymodon moritzianus;Didymodon_moritzianus;;6;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;rigidulus;;;Hedw.;Didymodon rigidulus;Didymodon_rigidulus;;6;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;rigidulus;var. gracilis;;(Hook. & Grev.) R. H. Zander;Didymodon rigidulus var. gracilis;Didymodon_rigidulus_gracilis;;8;;0;Am 1, Am 2, Am 4, Afr 1, As 1, As 3, As 5, Eur.;;"Argelia,  Canad†,  Colombia,  Alemania,  Grecia,  Italia,  MÇxico, Colombia, Colombia, Rusia,  T£nez,  Estados Unidos,  Venezuela,  Per£. At elevations from 300-3200 m Venezuela: 3200 m,  Colombia: 300-2615 m,  Per£: 2600-3000 m. North and AmÇrica Central,  probably widespread in the Andes; EuroPer£,  Middle East,  Asia.";;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;rigidulus;var. icmadophilus;;(MÅll. Hal.) R. H. Zander;Didymodon rigidulus var. icmadophilus;Didymodon_rigidulus_icmadophilus;;8;;0;Am 1, Am 2, Am 4, Afr 1, As 1, As 3, As 5, Eur.;;Canad†, Colombia, Costa Rica, Guatemala, Islandia, Kazakst†n, MÇxico, Estados Unidos, Venezuela;;;Ep°fito;Muro;;;;;;;;Sobre cemento. Pico. Iluminado.
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;rigidulus;var. rigidulus;;;Didymodon rigidulus var. rigidulus;Didymodon_rigidulus_rigidulus;;8;;0;Am 1, Am 4, Am 6, Afr 1, As 1, As 2, As 3, As 5, Eur.;;Bolivia, MÇxico, Colombia, Estados Unidos , Venezuela,  Colombia,  Ecuador,  Per£. At elevations from 2600-4300 m Venezuela: ? m,  Colombia: 2940 m,  Ecuador: 4000-4300 m,  Per£: 2600-4300 m.;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;taylorii;;;R. H. Zander;Didymodon taylorii;Didymodon_taylorii;;6;;0;;;Venezuela,  Colombia,  Ecuador y Bolivia;;;Terrestre, Ep°fito;Suelo # Muro;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;umbrosus;;;(MÅll. Hal.) R. H. Zander;Didymodon umbrosus;Didymodon_umbrosus;;6;;0;;;Argentina, Bolivia, Chile, Colombia, MÇxico, Paraguay, Per£, Estados Unidos, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;1;Didymodon;vinealis;;;(Brid.) R. H. Zander;Didymodon vinealis;Didymodon_vinealis;;6;;0;Am 1, Am 2, Am 4, Am 6, Afr 1, As 1, As 2, As 3, As 5 Eur, Oc.;;Canad†, Caribe, Chile, Islas Canarias, Costa Rica, Ecuador, Egipto, Islas Malvinas, Francia, Alemania, Grecia, Islandia, India, Israel, Italia, Kazakst†n, MÇxico, Mongolia, Nepal, Federaci¢n Rusa, Espa§a, Tanzania, Tunicia, Estados Unidos . At elevations from 1600-4500 m Venezuela: 1600-3600 m,  Colombia: 2770 m,  Ecuador: 2550-3000 m,  Per£: 3650 m,  Bolivia: 3000-4500 m. Western North AmÇrica,  Central and AmÇrica del Sur,  EuroPer£,  Asia and µfrica.;;;;;;;;;;;;
Bryophyta;Bryopsida;Diphysciidae;Diphysciales;Diphysciaceae;1;Diphyscium;chiapense;;;D.H. Norris;Diphyscium chiapense;Diphyscium_chiapense;;6;;0;;;MÇxico, Colombia, Costa Rica,  Jap¢n;;;;;;;;;;;;
Bryophyta;Bryopsida;Diphysciidae;Diphysciales;Diphysciaceae;1;Diphyscium;fendleri;;;MÅll. Hal.;Diphyscium fendleri;Diphyscium_fendleri;;6;;0;;Colombia, Ecuador, Venezuela;Colombia, Ecuador, Venezuela;;;;;;;;;;;;En Pittier 1936 como Webera fendleri (MÅll. Hal.) Broth.
Bryophyta;Bryopsida;Bryidae;Bryales;Bryaceae;1;Diphyscium;longifolium;;;Griff.;Diphyscium longifolium;;;6;;0;;;Bolivia, Borneo, Brasil, Brunei, Caribe, China, Colombia, Fiyi, Guyana, India, Indonesia, Malasia, Moluccas, Nueva Guinea, Panam†, Pap£a Nueva Guinea, Per£, Filipinas, Sarawak, Surinam, Tailandia, Venezuela, Vietnam, Samoa;;;;;;;;;;;;
Bryophyta;Bryopsida;Diphysciidae;Diphysciales;Diphysciaceae;1;Diphyscium;longifolium;;;Griff.;Diphyscium longifolium;Diphyscium_longifolium;;6;;0;Cosm.;;Cosmopolita;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;1;Distichium;capillaceum;;;(Hedw.) Bruch;Distichium capillaceum;Distichium_capillaceum;;6;;0;Am 1, Am 2, Am 4, Am 6, Afr 1, Afr 2, Afr 3, Ant, As 1, As 2, As 3, As 5, Austr 1, Austr 2, Eur. Oc.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Ditrichaceae;1;Ditrichum;bogotense;;;(Hampe) Broth.;Ditrichum bogotense;Ditrichum_bogotense;;6;;0;Am 4.;Bolivia, Colombia, Ecuador y Venezuela;Bolivia, Colombia, Ecuador y Venezuela;;;;;Venezuela;VU;A2c;Ussher & Le¢n 2013;;;;
