division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;Genero/Especie;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Bryidae;Hypnales;Fabroniaceae;;Fabronia;ciliaris;;;var. wrightii (Sull.) W.R. Buck;Fabronia ciliaris var. wrightii (Sull.) W.R. Buck;Fabronia ciliaris;Especie;;0;Am 1, Am 2, Am 4, Am 6.;;;;;Epífito;Tronco;;;;;;;;En Pittier 1936 como Fabronia perimbricata Müll. Hal. 
Bryophyta;Bryopsida;Bryidae;Hypnales;Fabroniaceae;!;Fabronia;jamesonii;;;Taylor;!Fabronia jamesonii Taylor;Fabronia jamesonii;Especie;;0;Am 4,  Am 5, Am 6.;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;allionii;;;Broth;!Fissidens allionii Broth;Fissidens allionii;Especie;;0;;;América Central,  América del Sur;;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;amazonicus;;;Pursell;!Fissidens amazonicus Pursell;Fissidens amazonicus;Especie;;0;;Colombia, Venezuela;Guyana, Colombia, Venezuela, Brasil;;;Terrestre, Lignícola;Suelo, Madera de descomposición;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;amoenus;;;Müll. Hal.;!Fissidens amoenus Müll. Hal.;Fissidens amoenus;Especie;;0;Am 4.;Venezuela y Ecuador;Venezuela,  Ecuador,  Brasil,  Uruguay,  Trinidad y Tobago,  Costa Rica,  Guyana Francesa,  México, Colombia, Surinam,  Estados Unidos;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;anguste-limbatus;;;Mitt.;!Fissidens anguste-limbatus Mitt.;Fissidens anguste-limbatus;Especie;;0;;Bolivia y Venezuela;Bolivia, Brasil, Costa Rica, Panamá, Paraguay, Surinam, Venezuela;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;anguste-limbatus;var. anguste-limbatus;;;!Fissidens anguste-limbatus var. anguste-limbatus ;Fissidens anguste-limbatus var. anguste-limbatus;Variedad;;0;;;México, Colombia, Centro América,  América del Sur;;;;;;;;;Fissidens anguste-limbatus Mitt. var. anguste-limbatus Nombre aceptado por Pursell 2007 Fl. Neotrop. 101: 89. ;Ussher, M. S. (MERC) ;2011-10-24;En Pursell 1973 como Fissidens goebelii C. Mull. y como Fissidens pennula Broth. Crece sobre varios sustratos
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;angustifolius;;;Sull.;!Fissidens angustifolius Sull.;Fissidens angustifolius;Especie;;0;Am 2, Am 3, Am 4, Am 5;;México, Colombia, Hondura,  Guatemala,  Cuba,  Haití,  Jamaica. Puerto Rico, Colombia,  Colombia,  Tobago,  Trinidad;;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;aporrocheilos;;;Müll. Hal.;!Fissidens aporrocheilos Müll. Hal.;Fissidens aporrocheilos;Especie;;1;Am 4.;Venezuela;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;asplenioides;;;Hedw.;!Fissidens asplenioides Hedw.;Fissidens asplenioides;Especie;;0;Am 2, Am 3, Am 4, Am 5, Am 6, Afr 1, Afr 2, Afr 4, As 3, As 4, Austr 1, Austr 2.;;Venezuela;;;Terrestre;Suelo;;;;;;;;En Pittier 1936 como Fissidens genunervis C. Mull. Syn. Muse y como F. asplenioides Hedw.
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;brachypus;;;Mitt.;!Fissidens brachypus Mitt.;Fissidens brachypus;Especie;;0;Am 4, Am 5.;;Venezuela,  Brasil,  Bolivia;;;Epífito;;;;;;;;;Sobre esponjas de agua dulce
Bryophyta;Bryopsida;Dicranidae;Dicranales;Fissidentaceae;!;Fissidens;crispus;;;Mont.;!Fissidens crispus Mont.;Fissidens crispus;Especie;;0;;;México, Guatemala, Honduras, El Salvador, Nicaragua, Costa Rica, Panamá, Cuba, Jamaica, Haití, Republica Dominicana, Puerto Rico, Colombia, Ecuador, Perú, Brasil, Bolivia, Chile, Paraguay, Argentina, Uruguay, Venezuela;;;Saxiola, Terrestre;Roca, Suelo;;;;;Fissidens crispus Mont. Nombre aceptado por Pursell 2007 Fl. Neotrop. 101: 78. ;Ussher, M. S. (MERC) ;2011-10-24;En Pursell 1973 como Fissidens fendleri C. Mull. Y como Fissdens repandus Wils.
