division;clase;subclase;orden;familia;aceptado;genero;especie;Variedad;Subespecie;autor;Genero/Especie;nombre;clasificacion;basionimo;endemica;zona_vdw;paises_andinotropicales;distribucion_mundial;ecorregion;ecosistema;habito;sustrato;Lista Roja mundial;CategoriaIUCN;CriterioIUCN;AutorCriterio;Revision;Revisor;FechaRevision;Comentarios
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;;Streptopogon;erythrodontus;var. erythrodontus;;;Streptopogon erythrodontus var. erythrodontus ;Streptopogon erythrodontus var. erythrodontus;Variedad;;0;Am 2, Am 3, Am 4, Afr 3, Oc.;;;;;;;;;;;;;;En Trópicos.org (ANBRY) no sale esta variedad
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Streptopogon;lindigii;;;Hampe;!Streptopogon lindigii Hampe;Streptopogon lindigii;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador, Perú y Bolivia?;Venezuela,  Colombia,  Ecuador,  Perú y Bolivia;;;Epífito;;Colombia;VU;D2;Linares & Uribe 2002;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Symphyodon;pygmaeus;;;(Broth.) S. He & Snider;!Symphyodon pygmaeus (Broth.) S. He & Snider;Symphyodon pygmaeus;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Syntrichia;amphidiacea;;;(Müll. Hal.) R. H. Zander;!Syntrichia amphidiacea (Müll. Hal.) R. H. Zander;Syntrichia amphidiacea;Especie;;0;Am 1, Am 2, Am 3, Am 4, Afr 2.;;Bolivia,  Brasil. Colombia,  Costa Rica,  Guatemala,  Honduras,  México, Colombia, Nicaragua,  Estados Unidos, Venezuela,   Ecuador,  Perú,  Bolivia, Estados Unidos,  México, Colombia, América Central,  Colombia, Bolivia. At elevations from 960-3500 m Venezuela: 3400-3500 m,  Colombia: 1410-2750 m,  Ecuador: 3355 m,  Perú: 3000 m,  Bolivia: 960-1950 m. Southeast Estados Unidos,  México, Colombia, América Central,  Colombia to Bolivia.;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Syntrichia;andicola;;;(Mont.) Ochyra;!Syntrichia andicola (Mont.) Ochyra;Syntrichia andicola;Especie;;0;Am 2, Am 4.;;Venezuela,  Colombia,  Ecuador;;;Terrestre, Saxícola;Suelo, Roca;;;;;;;;"En Griffin 1975 como Tortula goudotii (Hampe) Mitt.; En Pittier 1936 como Tortula andicula Mont. "
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Syntrichia;bogotensis;;;(Hampe) Mitt.;!Syntrichia bogotensis (Hampe) Mitt.;Syntrichia bogotensis;Especie;;0;Am 4.;Venezuela, Colombia, Ecuador y Perú;Bolivia,  Colombia,  Guatemala,  Perú, Venezuela,  Colombia,  Ecuador,  Perú,  Bolivia, México,  Guatemala,   Bolivia. Perú  at elevations from 2460-4250 m Venezuela: ? m,  Colombia: 2460-3075 m,  Ecuador: 3950 m,  Perú: 4250 m,  Bolivia: 3800 m. México, Colombia, América Central Guatemala,  Colombia to Bolivia.;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Syntrichia;fragilis;;;(Taylor) Ochyra;!Syntrichia fragilis (Taylor) Ochyra;Syntrichia fragilis;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 3, Afr 4, As 3.;;Venezuela,  Colombia,  Ecuador,  Bolivia,  Perú;;;Epífito;Muro;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Tortella;humilis;;;(Hedw.) Jenn.;!Tortella humilis (Hedw.) Jenn.;Tortella humilis;Especie;;0;Am 1, Am 2, Am 3, Am 4, Am 5, Am 6, Afr 1, Afr 2, Afr 3, Afr 4, As 2, As 5, Eur, Oc.;;Venezuela,  Ecuador,  Bolivia;;;Epífito;Base de tronco;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Tortella;tortuosa;;;(Hedw.) Limpr;!Tortella tortuosa (Hedw.) Limpr;Tortella tortuosa;Especie;;0;;;Neotrópico;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;;Tortula;goudotii;;;(Hampe) Mitt.;Tortula goudotii (Hampe) Mitt.;Tortula goudotii;Especie;;0;;;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;;Tortula;goudotii;var. goudotii;;;Tortula goudotii var. goudotii ;Tortula goudotii var. goudotii;Variedad;;0;Am 4.;Venezuela y Colombia;;;;;;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Tortula;subulata;;;Hedw.;!Tortula subulata Hedw.;Tortula subulata;Especie;;0;;;;;;;;;;;;;;;En Pittier 1936 como Tortula elongata (Wils.) Mitt
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Trichostomum;arboreum;;;(Mitt.) R.H. Zander;!Trichostomum arboreum (Mitt.) R.H. Zander;Trichostomum arboreum;Especie;;0;Am 4, Am 5.;;"Brasil , Venezuela,  Bolivia. Venezuela,  Brasil  At elevations from 100-1000 m Venezuela: 100-1000 m,  Bolivia: ? m.
Specimens. VENEZUELA. Sin. loc. Pittier 11653 MO.";;;Terrestre;Suelo;;;;;;;;En Pittier 1936 como Hyophila arborea (Mitt.) A. Jaeger
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Trichostomum;brachydontium;;;Bruch;!Trichostomum brachydontium Bruch;Trichostomum brachydontium;Especie;;0;Am 1, Am 2, Am 3, Am 4, 6, Afr 1, Afr 2, Afr 3, Afr 4, As 1, As 2, As 3, As 5, Eur.;;Centro y América del Sur. Specimens. VENEZUELA. Sin. loc. Pittier 11653 MO.;;;Terrestre;Suelo;;;;;;;;
Bryophyta;Bryopsida;Dicranidae;Pottiales;Pottiaceae;!;Trichostomum;sinaloense;;;(E.B. Bartram) R.H. Zander;!Trichostomum sinaloense (E.B. Bartram) R.H. Zander;Trichostomum sinaloense;Especie;;0;Am 2, Am 3.;;;;;Terrestre;Suelo;;;;;;;;En Pittier 1936 como Hyophila microcarpa Broth
